SampleID,Actual,Predicted,Actual PCN,Predicted PCN
4377,0.89899695,0.9992660937225484,1.4571372431574965,1.7162875962405393
10658,4.070180586,3.049428886818831,57.56753811440591,20.103288613959258
563,0.429050416,0.6367416013040869,0.5357984612607795,0.8903114451775467
8956,2.516348251,3.015100395474936,11.383293316710088,19.391138015774523
5030,0.980288892,0.7671906536248672,1.6652260932186458,1.1537072372118615
5165,0.999151086,0.7833730254709891,1.7159752201534848,1.188842850611532
9169,2.652164969,2.765857451019348,13.184714894850558,14.892661328620555
7267,1.466593307,1.5096422724505056,3.334443841166341,3.525111747606053
5331,1.024391934,1.3287592101712882,1.7854012377293804,2.776354816758581
9594,2.936884384,2.9565442275842075,17.857003512214902,18.231397456097618
10915,4.728781902,3.627872080677872,112.15764126850351,36.63265210806314
